"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Alts/M_PolygonHorrorMansion_Mat_02_C.M_PolygonHorrorMansion_Mat_02_C","0","23","2","1","0.000000","0","161"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Alts/M_PolygonHorrorMansion_Mat_02_B.M_PolygonHorrorMansion_Mat_02_B","0","23","2","1","0.000000","0","161"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Alts/M_PolygonHorrorMansion_Mat_02_A.M_PolygonHorrorMansion_Mat_02_A","0","23","2","1","0.000000","0","161"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Alts/M_PolygonHorrorMansion_Mat_01_C.M_PolygonHorrorMansion_Mat_01_C","0","23","2","1","0.000000","0","161"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Alts/M_PolygonHorrorMansion_Mat_01_B.M_PolygonHorrorMansion_Mat_01_B","0","23","2","1","0.000000","0","161"
"/Game/ExternalAssets/PolygonLegendaryChest/Materials/Mat_Polygon_LegendaryChest_01.Mat_Polygon_LegendaryChest_01","0","14","1","1","0.000000","0","82"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Misc/M_Trees_Background.M_Trees_Background","0","42","1","1","24.822805","0","275"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Misc/M_SpiderWeb_Mat.M_SpiderWeb_Mat","0","42","2","1","24.599569","0","272"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/Stain_Oil_02.Stain_Oil_02","0","42","26","1","0.000000","0","359"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/Stain_Oil_01.Stain_Oil_01","0","42","22","1","0.000000","0","385"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/Stain_Blood_03.Stain_Blood_03","0","42","26","1","0.000000","0","359"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/Stain_Blood_02.Stain_Blood_02","0","42","26","1","0.000000","0","359"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/Stain_Blood_01.Stain_Blood_01","0","42","26","1","0.000000","0","315"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Splinter_Small_02.M_Decal_Splinter_Small_02","0","42","23","1","0.000000","0","485"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Splinter_Small_01.M_Decal_Splinter_Small_01","0","29","1","1","0.000000","0","191"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Crack_Medium_03.M_Decal_Crack_Medium_03","0","42","26","1","0.000000","0","395"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Crack_Medium_02.M_Decal_Crack_Medium_02","0","42","26","1","0.000000","0","395"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Crack_Medium_01.M_Decal_Crack_Medium_01","0","42","15","1","0.000000","0","385"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Crack_Large_04.M_Decal_Crack_Large_04","0","42","26","1","0.000000","0","359"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Crack_Large_03.M_Decal_Crack_Large_03","0","42","26","1","0.000000","0","281"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Crack_Large_02.M_Decal_Crack_Large_02","0","42","26","1","0.000000","0","239"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Crack_Large_01.M_Decal_Crack_Large_01","0","42","26","1","0.000000","0","239"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/Weatherboard_04.Weatherboard_04","0","23","23","1","15.181784","0","45"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/Weatherboard_03.Weatherboard_03","0","23","19","1","0.000000","0","68"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/Weatherboard_02.Weatherboard_02","0","14","14","1","0.000000","0","14"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/Weatherboard_01.Weatherboard_01","0","23","23","1","0.000000","0","45"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Roof_03.M_Horror_Roof_03","0","23","7","1","0.000000","0","99"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Roof_02.M_Horror_Roof_02","0","23","7","1","0.000000","0","99"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Roof_01.M_Horror_Roof_01","0","23","7","1","0.000000","0","99"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Curtains_02.M_Curtains_02","0","29","12","1","0.000000","0","209"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Curtains_01.M_Curtains_01","0","27","16","1","20.412779","0","76"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Alts/M_PolygonHorrorMansion_Mat_01_A.M_PolygonHorrorMansion_Mat_01_A","0","47","2","1","14.212733","0","420"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","3","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","3","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","20","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","31","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","9","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","16","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","49","0","12","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","44","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","26","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","3","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","14","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","3","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","3","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","49","0","33","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","49","0","23","1","0.000000","0","0"
"/Game/ExternalAssets/PolygonPrototype/Materials/M_PolygonPrototype_Water.M_PolygonPrototype_Water","49","27","3","1","17.710621","0","95"
"/Game/ExternalAssets/PolygonPrototype/Materials/M_PolygonPrototype_Glass.M_PolygonPrototype_Glass","49","45","6","1","54.098656","0","892"
"/Game/ExternalAssets/PolygonKnights/Materials/M_FX_Fire.M_FX_Fire","49","12","1","1","13.890542","0","87"
"/Game/ExternalAssets/SimpleDungeons/Materials/M_SimpleDungeons_LavaGlow.M_SimpleDungeons_LavaGlow","49","6","1","1","3.679918","0","19"
"/Game/ExternalAssets/SimpleDungeons/Materials/M_SimpleDungeons_DustParticle.M_SimpleDungeons_DustParticle","49","36","1","1","43.011684","0","650"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Misc/M_Moon.M_Moon","49","14","1","1","9.775378","0","118"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Misc/M_GhostMat.M_GhostMat","49","18","8","1","19.941137","0","153"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Misc/M_Clouds_Mat.M_Clouds_Mat","49","23","2","1","14.204962","0","296"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Misc/M_Black.M_Black","49","14","9","1","14.969831","0","74"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/FX_Mat/M_Transparent.M_Transparent","49","31","2","1","24.803528","0","450"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/FX_Mat/M_FX_Additive_Bright.M_FX_Additive_Bright","49","18","2","1","21.241470","0","90"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/FX_Mat/M_FX_Additive.M_FX_Additive","49","36","14","1","45.497158","0","216"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_GlassHouse.M_GlassHouse","49","14","14","1","12.230097","0","20"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","0","4","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","49","0","35","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","49","0","23","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","49","0","35","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","49","0","23","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","54","2","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","9","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","5","1","0.000000","0","0"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Paintings/M_Mat_Painting_Portrait_11.M_Mat_Painting_Portrait_11","49","23","1","1","11.572523","0","215"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Paintings/M_Mat_Painting_Portrait_10.M_Mat_Painting_Portrait_10","49","23","1","1","0.000000","0","206"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Paintings/M_Mat_Painting_Portrait_09.M_Mat_Painting_Portrait_09","49","23","1","1","0.000000","0","206"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Paintings/M_Mat_Painting_Portrait_08.M_Mat_Painting_Portrait_08","49","23","1","1","0.000000","0","206"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Paintings/M_Mat_Painting_Portrait_07.M_Mat_Painting_Portrait_07","49","23","1","1","0.000000","0","225"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Paintings/M_Mat_Painting_Portrait_06.M_Mat_Painting_Portrait_06","49","23","1","1","0.000000","0","206"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Paintings/M_Mat_Painting_Portrait_05.M_Mat_Painting_Portrait_05","49","23","1","1","0.000000","0","206"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Paintings/M_Mat_Painting_Portrait_04.M_Mat_Painting_Portrait_04","49","23","1","1","0.000000","0","206"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Paintings/M_Mat_Painting_Portrait_03.M_Mat_Painting_Portrait_03","49","23","1","1","0.000000","0","206"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/FX_Mat/M_M_Decals_Footsetps_Bare_01.M_M_Decals_Footsetps_Bare_01","49","31","1","1","13.884436","0","437"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Crack_Medium_03.M_Decal_Crack_Medium_03","49","44","1","1","20.691885","0","537"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Crack_Medium_02.M_Decal_Crack_Medium_02","49","44","1","1","0.000000","0","537"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Crack_Medium_01.M_Decal_Crack_Medium_01","49","44","1","1","0.000000","0","568"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Crack_Large_04.M_Decal_Crack_Large_04","49","44","1","1","0.000000","0","537"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Crack_Large_03.M_Decal_Crack_Large_03","49","44","1","1","0.000000","0","537"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Crack_Large_02.M_Decal_Crack_Large_02","49","44","1","1","0.000000","0","537"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Crack_Large_01.M_Decal_Crack_Large_01","49","44","1","1","0.000000","0","537"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/Weatherboard_04.Weatherboard_04","49","23","1","1","11.935697","0","116"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/Weatherboard_03.Weatherboard_03","49","23","1","1","0.000000","0","116"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/Weatherboard_02.Weatherboard_02","49","14","1","1","0.000000","0","55"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/Weatherboard_01.Weatherboard_01","49","23","1","1","0.000000","0","116"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Roof_03.M_Horror_Roof_03","49","23","1","1","0.000000","0","116"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Roof_02.M_Horror_Roof_02","49","23","1","1","0.000000","0","116"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Roof_01.M_Horror_Roof_01","49","23","1","1","0.000000","0","116"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/Wood_Fancy_02.Wood_Fancy_02","49","23","1","1","0.000000","0","206"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/Wood_Fancy_01.Wood_Fancy_01","49","23","1","1","0.000000","0","206"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Wall_09.M_Horror_Wall_09","49","14","1","1","0.000000","0","95"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Wall_08.M_Horror_Wall_08","49","23","1","1","0.000000","0","206"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Wall_07.M_Horror_Wall_07","49","23","1","1","0.000000","0","225"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/Wood_02.Wood_02","49","23","1","1","0.000000","0","225"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/Tile_Kitchen_01.Tile_Kitchen_01","49","23","1","1","0.000000","0","225"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/Tile_Bathroom_01.Tile_Bathroom_01","49","23","1","1","0.000000","0","225"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/RoofTar_01.RoofTar_01","49","23","1","1","0.000000","0","241"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Curtains_02.M_Curtains_02","49","31","1","1","0.000000","0","345"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Curtains_01.M_Curtains_01","49","27","1","1","16.614920","0","199"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Concrete_Mat_01.M_Concrete_Mat_01","49","23","1","1","0.000000","0","247"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Carpet_Evil_01.M_Carpet_Evil_01","49","14","1","1","0.000000","0","108"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Carpet_05.M_Carpet_05","49","23","1","1","0.000000","0","225"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Carpet_04.M_Carpet_04","49","23","1","1","0.000000","0","225"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Carpet_4.M_Carpet_4","49","14","1","1","0.000000","0","108"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Alts/M_PolygonHorrorMansion_Mat_02_A.M_PolygonHorrorMansion_Mat_02_A","49","23","1","1","12.010796","0","162"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Alts/M_PolygonHorrorMansion_Mat_01_C.M_PolygonHorrorMansion_Mat_01_C","49","23","1","1","0.000000","0","145"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Alts/M_PolygonHorrorMansion_Mat_01_B.M_PolygonHorrorMansion_Mat_01_B","49","23","1","1","0.000000","0","145"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Alts/M_PolygonHorrorMansion_Mat_01_A_Unlit.M_PolygonHorrorMansion_Mat_01_A_Unlit","49","23","1","1","0.000000","0","225"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Alts/M_PolygonHorrorMansion_Mat_01_A.M_PolygonHorrorMansion_Mat_01_A","49","47","6","1","12.055427","0","600"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Paintings/M_Mat_Painting_Portrait_02.M_Mat_Painting_Portrait_02","49","23","1","1","0.000000","0","225"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Paintings/M_Mat_Painting_Portrait_01.M_Mat_Painting_Portrait_01","49","23","1","1","0.000000","0","225"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Paintings/M_Mat_Painting_Landscape_02.M_Mat_Painting_Landscape_02","49","23","1","1","0.000000","0","225"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Paintings/M_Mat_Painting_Landscape_01.M_Mat_Painting_Landscape_01","49","23","1","1","0.000000","0","239"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Misc/M_Trees_Background.M_Trees_Background","49","44","1","1","20.857189","0","600"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Carpet_03.M_Carpet_03","49","23","1","1","0.000000","0","239"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Carpet_02.M_Carpet_02","49","23","1","1","0.000000","0","239"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Carpet_01.M_Carpet_01","49","23","1","1","0.000000","0","239"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Brick_Grey_Mat_01.M_Brick_Grey_Mat_01","49","14","1","1","0.000000","0","108"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Brick_Brown_Mat_01.M_Brick_Brown_Mat_01","49","23","1","1","0.000000","0","239"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Alts/M_PolygonHorrorMansion_Mat_04_C.M_PolygonHorrorMansion_Mat_04_C","49","23","1","1","0.000000","0","145"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Alts/M_PolygonHorrorMansion_Mat_04_B.M_PolygonHorrorMansion_Mat_04_B","49","23","1","1","0.000000","0","145"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Alts/M_PolygonHorrorMansion_Mat_04_A.M_PolygonHorrorMansion_Mat_04_A","49","23","1","1","0.000000","0","166"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Alts/M_PolygonHorrorMansion_Mat_03_C.M_PolygonHorrorMansion_Mat_03_C","49","23","1","1","0.000000","0","176"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Alts/M_PolygonHorrorMansion_Mat_03_B.M_PolygonHorrorMansion_Mat_03_B","49","23","1","1","0.000000","0","176"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Alts/M_PolygonHorrorMansion_Mat_03_A.M_PolygonHorrorMansion_Mat_03_A","49","23","1","1","0.000000","0","176"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Alts/M_PolygonHorrorMansion_Mat_02_C.M_PolygonHorrorMansion_Mat_02_C","49","23","1","1","0.000000","0","176"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Alts/M_PolygonHorrorMansion_Mat_02_B.M_PolygonHorrorMansion_Mat_02_B","49","23","1","1","0.000000","0","176"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Misc/M_SpiderWeb_Mat.M_SpiderWeb_Mat","49","44","8","1","21.379381","0","593"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Broken_Glass/M_BrokenGlass_06.M_BrokenGlass_06","49","18","1","1","12.414991","0","126"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Broken_Glass/M_BrokenGlass_05.M_BrokenGlass_05","49","18","1","1","0.000000","0","126"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Broken_Glass/M_BrokenGlass_04.M_BrokenGlass_04","49","18","1","1","0.000000","0","126"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Broken_Glass/M_BrokenGlass_03.M_BrokenGlass_03","49","18","1","1","0.000000","0","126"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Broken_Glass/M_BrokenGlass_02.M_BrokenGlass_02","49","18","1","1","0.000000","0","126"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Glass.M_Glass","49","27","1","1","16.822882","0","220"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Broken_Glass/M_BrokenGlass_01.M_BrokenGlass_01","49","27","1","1","5.679134","0","225"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/FX_Mat/M_Lightning_Mat_02.M_Lightning_Mat_02","49","36","5","1","19.824799","0","456"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/FX_Mat/M_Lightning_Mat_01.M_Lightning_Mat_01","49","36","5","1","0.000000","0","456"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/Wood_01.Wood_01","49","23","1","1","0.000000","0","239"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Wall_06.M_Horror_Wall_06","49","23","1","1","0.000000","0","239"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Wall_05.M_Horror_Wall_05","49","23","1","1","0.000000","0","261"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Wall_04_Trimless.M_Horror_Wall_04_Trimless","49","23","1","1","0.000000","0","239"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Wall_04_Grunge.M_Horror_Wall_04_Grunge","49","23","1","1","0.000000","0","239"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Wall_04.M_Horror_Wall_04","49","23","1","1","0.000000","0","239"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Wall_03.M_Horror_Wall_03","49","23","1","1","0.000000","0","239"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Wall_02.M_Horror_Wall_02","49","23","1","1","0.000000","0","239"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Wall_01.M_Horror_Wall_01","49","23","1","1","0.000000","0","277"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/Tile_Kitchen_02.Tile_Kitchen_02","49","23","1","1","0.000000","0","261"
"/Game/ExternalAssets/PolygonPrototype/Materials/M_Polygon_Prototype_Glow_Ring_FX.M_Polygon_Prototype_Glow_Ring_FX","49","29","1","1","18.336071","0","298"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/FX_Mat/M_FX_SunBeam_Mat.M_FX_SunBeam_Mat","49","40","1","1","20.463474","0","552"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/FX_Mat/M_FX_Leaf_Mat_01.M_FX_Leaf_Mat_01","49","54","1","1","33.136383","0","961"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/FX_Mat/M_FX_Additive_Circle_Soft_01.M_FX_Additive_Circle_Soft_01","49","18","1","1","14.262257","0","185"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/FX_Mat/M_FX_Additive_Circle.M_FX_Additive_Circle","49","54","1","1","20.009626","0","1103"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/Stain_Oil_02.Stain_Oil_02","49","44","1","1","0.000000","0","598"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/Stain_Oil_01.Stain_Oil_01","49","44","1","1","0.000000","0","598"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/Stain_Blood_03.Stain_Blood_03","49","44","1","1","0.000000","0","667"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/Stain_Blood_02.Stain_Blood_02","49","44","1","1","0.000000","0","667"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/Stain_Blood_01.Stain_Blood_01","49","44","1","1","0.000000","0","667"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Splinter_Small_02.M_Decal_Splinter_Small_02","49","44","1","1","0.000000","0","667"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Splinter_Small_01.M_Decal_Splinter_Small_01","49","31","1","1","0.000000","0","391"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Splinter_Medium_04.M_Decal_Splinter_Medium_04","49","44","1","1","0.000000","0","667"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Splinter_Medium_03.M_Decal_Splinter_Medium_03","49","44","1","1","0.000000","0","667"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Splinter_Medium_02.M_Decal_Splinter_Medium_02","49","44","1","1","0.000000","0","667"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Splinter_Medium_01.M_Decal_Splinter_Medium_01","49","44","1","1","0.000000","0","698"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Splinter_Large_03.M_Decal_Splinter_Large_03","49","31","1","1","0.000000","0","391"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Splinter_Large_02.M_Decal_Splinter_Large_02","49","44","1","1","0.000000","0","706"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Splinter_Large_01.M_Decal_Splinter_Large_01","49","31","1","1","0.000000","0","391"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Scratches_Small_01.M_Decal_Scratches_Small_01","49","31","1","1","0.000000","0","391"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Scratches_Medium_02.M_Decal_Scratches_Medium_02","49","31","1","1","0.000000","0","391"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Decals/M_Decal_Rip_Medium_05.M_Decal_Rip_Medium_05","49","44","1","1","0.000000","0","706"
