"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/FX_Mat/M_FX_Additive_Bright.M_FX_Additive_Bright","0","18","0","6","46","Compiling M_FX_Additive_Bright: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/FX_Mat/M_FX_Additive_Circle_Soft_01.M_FX_Additive_Circle_Soft_01","0","18","0","1","81","Compiling M_FX_Additive_Circle_Soft_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/FX_Mat/M_FX_Additive_Circle.M_FX_Additive_Circle","0","54","0","5","550","Compiling M_FX_Additive_Circle: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/FX_Mat/M_FX_SunBeam_Mat.M_FX_SunBeam_Mat","0","40","0","2","175","Compiling M_FX_SunBeam_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithMeshParticles}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/FX_Mat/M_FX_Leaf_Mat_01.M_FX_Leaf_Mat_01","0","54","0","2","413","Compiling M_FX_Leaf_Mat_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Wall_09.M_Horror_Wall_09","0","14","0","6","76","Compiling M_Horror_Wall_09: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Carpet_Evil_01.M_Carpet_Evil_01","0","14","0","6","54","Compiling M_Carpet_Evil_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Carpet_4.M_Carpet_4","0","14","0","6","54","Compiling M_Carpet_4: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Brick_Grey_Mat_01.M_Brick_Grey_Mat_01","0","14","0","6","54","Compiling M_Brick_Grey_Mat_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/ExternalAssets/PolygonPrototype/Materials/M_Polygon_Prototype_Glow_Ring_FX.M_Polygon_Prototype_Glow_Ring_FX","0","29","0","11","158","Compiling M_Polygon_Prototype_Glow_Ring_FX: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Wall_01.M_Horror_Wall_01","0","23","0","6","112","Compiling M_Horror_Wall_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/Tile_Kitchen_02.Tile_Kitchen_02","0","23","0","6","112","Compiling Tile_Kitchen_02: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Paintings/M_Mat_Painting_Portrait_02.M_Mat_Painting_Portrait_02","0","23","0","6","112","Compiling M_Mat_Painting_Portrait_02: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Paintings/M_Mat_Painting_Portrait_01.M_Mat_Painting_Portrait_01","0","23","0","6","112","Compiling M_Mat_Painting_Portrait_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Paintings/M_Mat_Painting_Landscape_02.M_Mat_Painting_Landscape_02","0","23","0","6","112","Compiling M_Mat_Painting_Landscape_02: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Paintings/M_Mat_Painting_Landscape_01.M_Mat_Painting_Landscape_01","0","23","0","6","112","Compiling M_Mat_Painting_Landscape_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Broken_Glass/M_BrokenGlass_06.M_BrokenGlass_06","0","18","0","1","63","Compiling M_BrokenGlass_06: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Broken_Glass/M_BrokenGlass_05.M_BrokenGlass_05","0","18","0","1","63","Compiling M_BrokenGlass_05: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Broken_Glass/M_BrokenGlass_04.M_BrokenGlass_04","0","18","0","1","63","Compiling M_BrokenGlass_04: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Broken_Glass/M_BrokenGlass_03.M_BrokenGlass_03","0","18","0","1","76","Compiling M_BrokenGlass_03: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Broken_Glass/M_BrokenGlass_02.M_BrokenGlass_02","0","18","0","1","63","Compiling M_BrokenGlass_02: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Glass.M_Glass","0","27","0","4","121","Compiling M_Glass: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Broken_Glass/M_BrokenGlass_01.M_BrokenGlass_01","0","27","0","3","129","Compiling M_BrokenGlass_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/FX_Mat/M_Lightning_Mat_02.M_Lightning_Mat_02","0","36","0","5","161","Compiling M_Lightning_Mat_02: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithMeshParticles}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/FX_Mat/M_Lightning_Mat_01.M_Lightning_Mat_01","0","36","0","5","186","Compiling M_Lightning_Mat_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithMeshParticles}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/Wood_Fancy_02.Wood_Fancy_02","0","23","0","6","112","Compiling Wood_Fancy_02: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/Wood_Fancy_01.Wood_Fancy_01","0","23","0","6","112","Compiling Wood_Fancy_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Wall_08.M_Horror_Wall_08","0","23","0","6","112","Compiling M_Horror_Wall_08: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Wall_07.M_Horror_Wall_07","0","23","0","6","112","Compiling M_Horror_Wall_07: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/Wood_02.Wood_02","0","23","0","6","112","Compiling Wood_02: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/Wood_01.Wood_01","0","23","0","6","112","Compiling Wood_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Wall_06.M_Horror_Wall_06","0","23","0","3","118","Compiling M_Horror_Wall_06: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Wall_05.M_Horror_Wall_05","0","23","0","6","112","Compiling M_Horror_Wall_05: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Wall_04_Trimless.M_Horror_Wall_04_Trimless","0","23","0","6","112","Compiling M_Horror_Wall_04_Trimless: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Wall_04_Grunge.M_Horror_Wall_04_Grunge","0","23","0","6","112","Compiling M_Horror_Wall_04_Grunge: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Wall_04.M_Horror_Wall_04","0","23","0","6","112","Compiling M_Horror_Wall_04: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Wall_03.M_Horror_Wall_03","0","23","0","6","112","Compiling M_Horror_Wall_03: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Horror_Wall_02.M_Horror_Wall_02","0","23","0","6","112","Compiling M_Horror_Wall_02: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/Tile_Kitchen_01.Tile_Kitchen_01","0","23","0","6","112","Compiling Tile_Kitchen_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/Tile_Bathroom_01.Tile_Bathroom_01","0","23","0","6","112","Compiling Tile_Bathroom_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/RoofTar_01.RoofTar_01","0","23","0","6","112","Compiling RoofTar_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Concrete_Mat_01.M_Concrete_Mat_01","0","23","0","6","112","Compiling M_Concrete_Mat_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Carpet_05.M_Carpet_05","0","23","0","6","112","Compiling M_Carpet_05: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Carpet_04.M_Carpet_04","0","23","0","6","112","Compiling M_Carpet_04: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Carpet_03.M_Carpet_03","0","23","0","6","112","Compiling M_Carpet_03: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Carpet_02.M_Carpet_02","0","23","0","6","100","Compiling M_Carpet_02: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Carpet_01.M_Carpet_01","0","23","0","6","100","Compiling M_Carpet_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Building/M_Brick_Brown_Mat_01.M_Brick_Brown_Mat_01","0","23","0","6","100","Compiling M_Brick_Brown_Mat_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonPrototype/Materials/Alts/M_PolygonPrototype_10.M_PolygonPrototype_10","0","23","0","6","100","Compiling M_PolygonPrototype_10: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonPrototype/Materials/Alts/M_PolygonPrototype_09.M_PolygonPrototype_09","0","23","0","6","100","Compiling M_PolygonPrototype_09: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonPrototype/Materials/Alts/M_PolygonPrototype_08.M_PolygonPrototype_08","0","23","0","6","100","Compiling M_PolygonPrototype_08: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonPrototype/Materials/Alts/M_PolygonPrototype_07.M_PolygonPrototype_07","0","23","0","6","100","Compiling M_PolygonPrototype_07: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonPrototype/Materials/Alts/M_PolygonPrototype_06.M_PolygonPrototype_06","0","23","0","6","100","Compiling M_PolygonPrototype_06: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonPrototype/Materials/Alts/M_PolygonPrototype_05.M_PolygonPrototype_05","0","23","0","6","100","Compiling M_PolygonPrototype_05: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonPrototype/Materials/Alts/M_PolygonPrototype_04.M_PolygonPrototype_04","0","23","0","6","100","Compiling M_PolygonPrototype_04: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonPrototype/Materials/Alts/M_PolygonPrototype_03.M_PolygonPrototype_03","0","23","0","6","100","Compiling M_PolygonPrototype_03: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonPrototype/Materials/Alts/M_PolygonPrototype_02.M_PolygonPrototype_02","0","23","0","6","121","Compiling M_PolygonPrototype_02: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonPrototype/Materials/M_PolygonPrototype_01.M_PolygonPrototype_01","0","35","0","6","211","Compiling M_PolygonPrototype_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Alts/M_PolygonHorrorMansion_Mat_01_A_Unlit.M_PolygonHorrorMansion_Mat_01_A_Unlit","0","23","0","6","100","Compiling M_PolygonHorrorMansion_Mat_01_A_Unlit: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Paintings/M_Mat_Painting_Portrait_11.M_Mat_Painting_Portrait_11","0","23","0","6","100","Compiling M_Mat_Painting_Portrait_11: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Paintings/M_Mat_Painting_Portrait_10.M_Mat_Painting_Portrait_10","0","23","0","6","100","Compiling M_Mat_Painting_Portrait_10: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Paintings/M_Mat_Painting_Portrait_09.M_Mat_Painting_Portrait_09","0","23","0","6","100","Compiling M_Mat_Painting_Portrait_09: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ExternalAssets/PolygonHorrorMansion/Materials/Paintings/M_Mat_Painting_Portrait_08.M_Mat_Painting_Portrait_08","0","23","0","6","100","Compiling M_Mat_Painting_Portrait_08: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
